Ångström bar experiment:
Date: 25-9-2024
Start time: 10:15:00
Time   ,Heater status  ,Temp P   ,Temp Q   
2214,0,31.1,34.6
2215,0,31.1,34.5
2216,0,31.1,34.6
2217,0,31.2,34.4
2218,0,31.0,34.5
2219,0,31.1,34.5
2220,0,31.2,34.5
2221,0,31.1,34.5
2222,0,31.1,34.4
2223,0,31.1,34.4
2224,0,31.1,34.4
2225,0,31.1,34.5
2226,0,31.1,34.4
2227,0,31.1,34.3
2228,0,31.1,34.3
2229,0,31.1,34.2
2230,0,31.2,34.2
2231,0,31.1,34.1
2232,0,31.3,34.2
2233,0,31.1,34.1
2234,0,31.2,34.1
2235,0,31.1,34.1
2236,0,31.1,34.1
2237,0,31.2,34.1
2238,0,31.1,34.1
2239,0,31.2,34.0
2240,0,31.1,34.0
2241,0,31.1,34.0
2242,0,31.1,34.0
2243,0,31.1,34.0
2244,0,31.1,34.0
2245,0,31.0,33.9
2246,0,31.1,34.0
2247,0,31.1,34.0
2248,0,31.1,33.9
2249,0,31.0,34.0
2250,0,31.0,33.8
2251,0,31.1,33.7
2252,0,31.0,33.7
2253,0,31.0,33.8
2254,0,31.0,33.6
2255,0,31.1,33.7
2256,0,31.0,33.6
2257,0,31.0,33.6
2258,0,31.0,33.5
2259,0,31.0,33.5
2260,0,31.1,33.5
2261,0,31.0,33.6
2262,0,31.0,33.5
2263,0,31.0,33.5
2264,0,31.0,33.5
2265,0,30.9,33.5
2266,0,31.0,33.5
2267,0,31.0,33.4
2268,0,31.0,33.4
2269,0,30.9,33.5
2270,0,31.0,33.3
2271,0,31.0,33.1
2272,0,31.0,33.2
2273,0,30.9,33.2
2274,0,30.9,33.1
2275,0,30.9,33.2
2276,0,31.0,33.2
2277,0,31.0,33.1
2278,0,30.9,33.1
2279,0,31.0,33.0
2280,0,31.0,33.1
2281,0,31.0,33.0
2282,0,30.8,33.0
2283,0,30.8,33.0
2284,0,30.8,33.0
2285,0,30.9,33.0
2286,0,30.8,32.9
2287,0,30.8,32.9
2288,0,30.8,33.0
2289,0,30.8,33.0
2290,0,30.8,32.9
2291,0,30.8,32.8
2292,0,30.8,32.8
2293,0,30.8,32.8
2294,0,30.8,32.8
2295,0,30.8,32.8
2296,0,30.8,32.8
2297,0,30.7,32.8
2298,0,30.8,32.6
2299,0,30.6,32.6
2300,0,30.7,32.7
2301,0,30.7,32.5
2302,0,30.6,32.5
2303,0,30.7,32.5
2304,0,30.7,32.6
2305,0,30.8,32.5
2306,0,30.8,32.4
2307,0,30.7,32.4
2308,0,30.7,32.4
2309,0,30.6,32.3
2310,0,30.6,32.3
2311,0,30.7,32.3
2312,0,30.5,32.2
2313,0,30.5,32.2
2314,0,30.6,32.3
2315,0,30.6,32.2
2316,0,30.5,32.3
2317,0,30.6,32.3
2318,0,30.6,32.2
2319,0,30.5,32.2
2320,0,30.5,32.2
2321,0,30.5,32.1
2322,0,30.6,32.1
2323,0,30.5,32.1
2324,0,30.5,32.1
2325,0,30.5,32.0
2326,0,30.5,32.0
2327,0,30.5,32.0
2328,0,30.5,32.0
2329,0,30.5,32.0
2330,0,30.5,32.0
2331,0,30.4,31.9
2332,0,30.6,31.8
2333,0,30.5,31.8
2334,0,30.4,31.8
2335,0,30.4,31.8
2336,0,30.4,31.8
2337,0,30.3,31.8
2338,0,30.4,31.8
2339,0,30.3,31.7
2340,0,30.4,31.7
2341,0,30.3,31.7
2342,0,30.3,31.7
2343,0,30.3,31.5
2344,0,30.3,31.5
2345,0,30.3,31.5
2346,0,30.3,31.6
2347,0,30.3,31.5
2348,0,30.3,31.4
2349,0,30.3,31.5
2350,0,30.4,31.4
2351,0,30.3,31.3
2352,0,30.2,31.3
2353,0,30.2,31.4
2354,0,30.3,31.4
2355,0,30.2,31.3
2356,0,30.2,31.3
2357,0,30.1,31.2
2358,0,30.1,31.3
2359,0,30.1,31.3
2360,0,30.1,31.1
2361,0,30.1,31.1
2362,0,30.0,31.1
2363,0,30.0,31.2
2364,0,30.1,31.1
2365,0,30.0,31.0
2366,0,30.1,31.1
2367,0,30.0,31.1
2368,0,30.0,31.0
2369,0,30.0,31.1
2370,0,30.0,31.1
2371,0,29.9,31.2
2372,0,30.0,31.0
2373,0,29.9,31.0
2374,0,30.1,30.9
2375,0,30.0,30.8
2376,0,30.0,30.8
2377,0,30.0,30.8
2378,0,29.9,30.8
2379,0,29.9,30.8
2380,0,29.9,30.6
2381,0,29.9,30.6
2382,0,29.9,30.8
2383,0,29.8,30.6
2384,0,29.8,30.6
2385,0,29.8,30.7
2386,0,29.8,30.6
2387,0,29.8,30.6
2388,0,29.7,30.5
2389,0,29.8,30.5
2390,0,29.7,30.5
2391,0,29.9,30.5
2392,0,29.8,30.5
2393,0,29.6,30.5
2394,0,29.7,30.5
2395,0,29.8,30.5
2396,0,29.7,30.4
2397,0,29.7,30.4
2398,0,29.6,30.4
2399,0,29.7,30.4
2400,0,29.6,30.3
2401,1,29.6,30.4
2402,1,29.6,30.3
2403,1,29.6,30.3
2404,1,29.6,30.3
2405,1,29.6,30.2
2406,1,29.6,30.2
2407,1,29.6,30.2
2408,1,29.6,30.1
2409,1,29.6,30.1
2410,1,29.5,30.1
2411,1,29.5,30.2
2412,1,29.5,30.1
2413,1,29.6,30.1
2414,1,29.5,30.1
2415,1,29.6,30.0
2416,1,29.4,30.0
2417,1,29.5,29.9
2418,1,29.4,30.0
2419,1,29.4,29.9
2420,1,29.5,29.9
2421,1,29.4,30.0
2422,1,29.5,30.0
2423,1,29.4,29.8
2424,1,29.5,29.9
2425,1,29.5,29.8
2426,1,29.4,29.8
2427,1,29.3,29.8
2428,1,29.3,29.8
2429,1,29.3,29.8
2430,1,29.3,29.8
2431,1,29.3,29.8
2432,1,29.3,29.9
2433,1,29.2,29.8
2434,1,29.3,29.7
2435,1,29.2,29.6
2436,1,29.3,29.8
2437,1,29.2,29.6
2438,1,29.2,29.7
2439,1,29.1,29.7
2440,1,29.2,29.6
2441,1,29.1,29.7
2442,1,29.1,29.6
2443,1,29.2,29.6
2444,1,29.1,29.6
2445,1,29.1,29.6
2446,1,29.1,29.6
2447,1,29.1,29.6
2448,1,29.1,29.6
2449,1,29.0,29.4
2450,1,29.0,29.4
2451,1,29.1,29.4
2452,1,29.0,29.4
2453,1,29.0,29.3
2454,1,29.0,29.3
2455,1,29.0,29.3
2456,1,29.0,29.3
2457,1,29.0,29.3
2458,1,29.0,29.3
2459,1,29.0,29.3
2460,1,28.9,29.3
2461,1,29.0,29.3
2462,1,28.9,29.3
2463,1,29.0,29.3
2464,1,28.8,29.4
2465,1,28.9,29.5
2466,1,28.8,29.5
2467,1,28.9,29.4
2468,1,28.8,29.5
2469,1,28.9,29.4
2470,1,29.0,29.4
2471,1,28.8,29.3
2472,1,28.8,29.4
2473,1,28.8,29.4
2474,1,28.8,29.4
2475,1,28.8,29.3
2476,1,28.8,29.3
2477,1,28.7,29.4
2478,1,28.7,29.4
2479,1,28.8,29.4
2480,1,28.8,29.3
2481,1,28.8,29.3
2482,1,28.7,29.3
2483,1,28.7,29.4
2484,1,28.7,29.4
2485,1,28.7,29.4
2486,1,28.6,29.5
2487,1,28.7,29.3
2488,1,28.6,29.5
2489,1,28.6,29.4
2490,1,28.8,29.5
2491,1,28.6,29.4
2492,1,28.8,29.3
2493,1,28.7,29.3
2494,1,28.7,29.2
2495,1,28.6,29.3
2496,1,28.6,29.3
2497,1,28.6,29.3
2498,1,28.6,29.3
2499,1,28.6,29.3
2500,1,28.6,29.4
2501,1,28.6,29.3
2502,1,28.6,29.5
2503,1,28.6,29.4
2504,1,28.6,29.4
2505,1,28.6,29.3
2506,1,28.5,29.3
2507,1,28.5,29.5
2508,1,28.5,29.4
2509,1,28.4,29.5
2510,1,28.6,29.5
2511,1,28.5,29.5
2512,1,28.6,29.4
2513,1,28.6,29.6
2514,1,28.5,29.6
2515,1,28.5,29.6
2516,1,28.5,29.5
2517,1,28.4,29.4
2518,1,28.5,29.5
2519,1,28.5,29.5
2520,1,28.5,29.5
2521,1,28.5,29.5
2522,1,28.6,29.6
2523,1,28.4,29.5
2524,1,28.5,29.6
2525,1,28.4,29.6
2526,1,28.5,29.6
2527,1,28.6,29.6
2528,1,28.4,29.6
2529,1,28.4,29.7
2530,1,28.4,29.7
2531,1,28.4,29.7
2532,1,28.5,29.7
2533,1,28.5,29.8
2534,1,28.3,29.8
2535,1,28.5,29.8
2536,1,28.4,29.7
2537,1,28.4,29.8
2538,1,28.4,29.7
2539,1,28.5,29.8
2540,1,28.5,29.8
2541,1,28.4,29.8
2542,1,28.5,29.9
2543,1,28.5,29.9
2544,1,28.4,29.9
2545,1,28.4,30.0
2546,1,28.4,30.0
2547,1,28.4,29.9
2548,1,28.4,30.1
2549,1,28.3,30.0
2550,1,28.5,29.9
2551,1,28.3,29.9
2552,1,28.4,30.0
2553,1,28.3,30.0
2554,1,28.4,30.1
2555,1,28.4,30.0
2556,1,28.4,30.1
2557,1,28.3,30.1
2558,1,28.4,30.2
2559,1,28.4,30.1
2560,1,28.5,30.1
2561,1,28.4,30.1
2562,1,28.3,30.2
2563,1,28.4,30.2
2564,1,28.4,30.3
2565,1,28.5,30.2
2566,1,28.4,30.1
2567,1,28.5,30.2
2568,1,28.4,30.3
2569,1,28.3,30.2
2570,1,28.5,30.3
2571,1,28.5,30.4
2572,1,28.4,30.5
2573,1,28.5,30.3
2574,1,28.4,30.4
2575,1,28.4,30.4
2576,1,28.5,30.4
2577,1,28.4,30.5
2578,1,28.4,30.4
2579,1,28.5,30.5
2580,1,28.5,30.5
2581,1,28.5,30.5
2582,1,28.5,30.5
2583,1,28.3,30.6
2584,1,28.5,30.5
2585,1,28.4,30.6
2586,1,28.5,30.6
2587,1,28.4,30.5
2588,1,28.5,30.6
2589,1,28.4,30.6
2590,1,28.4,30.6
2591,1,28.5,30.6
2592,1,28.5,30.6
2593,1,28.4,30.7
2594,1,28.4,30.6
2595,1,28.4,30.7
2596,1,28.5,30.8
2597,1,28.6,30.7
2598,1,28.5,30.8
2599,1,28.5,30.7
2600,1,28.5,30.8
2601,1,28.5,30.9
2602,1,28.5,30.9
2603,1,28.5,30.8
2604,1,28.5,30.8
2605,1,28.5,30.9
2606,1,28.6,30.9
2607,1,28.5,31.0
2608,1,28.5,31.0
2609,1,28.5,31.0
2610,1,28.6,30.9
2611,1,28.6,31.0
2612,1,28.5,31.0
2613,1,28.6,31.1
2614,1,28.6,31.1
2615,1,28.6,31.0
2616,1,28.6,31.1
2617,1,28.6,31.1
2618,1,28.6,31.1
2619,1,28.6,31.1
2620,1,28.6,31.1
2621,1,28.5,31.1
2622,1,28.5,31.1
2623,1,28.6,31.3
2624,1,28.6,31.3
2625,1,28.5,31.2
2626,1,28.7,31.3
2627,1,28.6,31.3
2628,1,28.5,31.3
2629,1,28.6,31.4
2630,1,28.5,31.3
2631,1,28.6,31.3
2632,1,28.6,31.3
2633,1,28.6,31.4
2634,1,28.6,31.4
2635,1,28.7,31.5
2636,1,28.6,31.5
2637,1,28.7,31.4
2638,1,28.6,31.5
2639,1,28.6,31.4
2640,1,28.6,31.4
2641,1,28.8,31.5
2642,1,28.7,31.6
2643,1,28.7,31.5
2644,1,28.6,31.5
2645,1,28.7,31.6
2646,1,28.7,31.6
2647,1,28.7,31.5
2648,1,28.8,31.6
2649,1,28.8,31.6
2650,1,28.8,31.7
2651,1,28.8,31.7
2652,1,28.8,31.7
2653,1,28.8,31.8
2654,1,28.8,31.7
2655,1,28.8,31.7
2656,1,28.8,31.7
2657,1,28.8,31.8
2658,1,28.8,31.8
2659,1,28.8,31.8
2660,1,28.9,32.0
2661,1,28.7,32.0
2662,1,28.9,31.9
2663,1,28.8,31.8
2664,1,28.8,32.0
2665,1,28.9,32.0
2666,1,28.8,32.0
2667,1,28.9,32.1
2668,1,28.9,32.0
2669,1,29.0,32.0
2670,1,28.9,31.9
2671,1,29.0,32.1
2672,1,29.0,32.1
2673,1,28.9,32.1
2674,1,29.0,32.2
2675,1,28.9,32.3
2676,1,29.0,32.2
2677,1,29.0,32.2
2678,1,29.1,32.1
2679,1,28.9,32.1
2680,1,29.0,32.2
2681,1,28.9,32.2
2682,1,29.0,32.3
2683,1,29.0,32.3
2684,1,29.0,32.5
2685,1,29.0,32.3
2686,1,29.0,32.4
2687,1,29.1,32.3
2688,1,29.1,32.3
2689,1,29.1,32.5
2690,1,29.1,32.4
2691,1,29.1,32.4
2692,1,29.1,32.5
2693,1,29.1,32.4
2694,1,29.0,32.5
2695,1,29.1,32.4
2696,1,29.1,32.5
2697,1,29.2,32.5
2698,1,29.2,32.4
2699,1,29.1,32.5
2700,1,29.2,32.6
2701,1,29.1,32.6
2702,1,29.1,32.5
2703,1,29.1,32.6
2704,1,29.1,32.6
2705,1,29.1,32.5
2706,1,29.3,32.5
2707,1,29.2,32.5
2708,1,29.1,32.6
2709,1,29.3,32.6
2710,1,29.1,32.7
2711,1,29.3,32.6
2712,1,29.3,32.6
2713,1,29.2,32.6
2714,1,29.2,32.6
2715,1,29.3,32.7
2716,1,29.3,32.7
2717,1,29.2,32.7
2718,1,29.3,32.9
2719,1,29.3,32.8
2720,1,29.3,32.8
2721,1,29.3,32.8
2722,1,29.3,32.9
2723,1,29.3,32.7
2724,1,29.3,32.9
2725,1,29.3,32.8
2726,1,29.3,32.9
2727,1,29.4,32.9
2728,1,29.4,32.8
2729,1,29.3,32.9
2730,1,29.4,33.0
2731,1,29.4,33.0
2732,1,29.4,33.0
2733,1,29.4,33.0
2734,1,29.4,33.1
2735,1,29.5,33.0
2736,1,29.3,33.0
2737,1,29.4,33.0
2738,1,29.5,33.1
2739,1,29.5,33.1
2740,1,29.5,33.1
2741,1,29.5,33.2
2742,1,29.5,33.3
2743,1,29.5,33.1
2744,1,29.5,33.1
2745,1,29.5,33.1
2746,1,29.5,33.1
2747,1,29.6,33.2
2748,1,29.5,33.3
2749,1,29.5,33.2
2750,1,29.6,33.2
2751,1,29.6,33.2
2752,1,29.6,33.3
2753,1,29.6,33.1
2754,1,29.6,33.3
2755,1,29.6,33.3
2756,1,29.6,33.3
2757,1,29.6,33.3
2758,1,29.6,33.3
2759,1,29.6,33.3
2760,1,29.6,33.3
2761,1,29.6,33.5
2762,1,29.6,33.5
2763,1,29.6,33.6
2764,1,29.6,33.3
2765,1,29.6,33.4
2766,1,29.6,33.4
2767,1,29.7,33.5
2768,1,29.8,33.5
2769,1,29.7,33.5
2770,1,29.7,33.6
2771,1,29.8,33.5
2772,1,29.8,33.5
2773,1,29.7,33.5
2774,1,29.8,33.5
2775,1,29.8,33.6
2776,1,29.7,33.6
2777,1,29.8,33.7
2778,1,29.8,33.5
2779,1,29.8,33.6
2780,1,29.8,33.6
2781,1,29.8,33.6
2782,1,29.8,33.5
2783,1,29.8,33.7
2784,1,29.8,33.7
2785,1,29.8,33.8
2786,1,29.8,33.6
2787,1,29.8,33.6
2788,1,29.8,33.8
2789,1,29.8,33.8
2790,1,29.9,33.6
2791,1,29.9,33.8
2792,1,29.8,33.8
2793,1,29.8,33.8
2794,1,29.8,33.7
2795,1,30.0,33.9
2796,1,30.0,33.8
2797,1,30.0,34.0
2798,1,29.9,33.8
2799,1,29.9,33.8
2800,1,30.0,34.0
2801,1,30.0,33.9
2802,1,29.9,33.9
2803,1,29.9,33.9
2804,1,30.1,33.9
2805,1,30.0,34.0
2806,1,30.0,34.0
2807,1,30.1,33.9
2808,1,30.0,34.0
2809,1,30.0,34.0
2810,1,30.0,34.1
2811,1,30.0,34.1
2812,1,30.0,34.0
2813,1,30.0,34.0
2814,1,30.0,34.0
2815,1,30.0,34.1
2816,1,30.0,34.1
2817,1,30.0,34.1
2818,1,30.1,34.2
2819,1,30.1,34.0
2820,1,30.2,34.0
2821,1,30.1,34.1
2822,1,30.2,34.1
2823,1,30.2,34.1
2824,1,30.1,34.2
2825,1,30.2,34.1
2826,1,30.1,34.1
2827,1,30.1,34.1
2828,1,30.1,34.1
2829,1,30.1,34.1
2830,1,30.1,34.1
2831,1,30.2,34.2
2832,1,30.2,34.3
2833,1,30.2,34.3
2834,1,30.1,34.2
2835,1,30.2,34.3
2836,1,30.2,34.3
2837,1,30.2,34.3
2838,1,30.2,34.1
2839,1,30.3,34.2
2840,1,30.2,34.2
2841,1,30.2,34.1
2842,1,30.3,34.2
2843,1,30.2,34.2
2844,1,30.3,34.3
2845,1,30.4,34.2
2846,1,30.3,34.3
2847,1,30.3,34.4
2848,1,30.3,34.3
2849,1,30.3,34.4
2850,1,30.3,34.5
2851,1,30.3,34.5
2852,1,30.3,34.5
2853,1,30.3,34.4
2854,1,30.3,34.5
2855,1,30.3,34.5
2856,1,30.3,34.3
2857,1,30.3,34.4
2858,1,30.4,34.5
2859,1,30.4,34.3
2860,1,30.4,34.5
2861,1,30.5,34.5
2862,1,30.5,34.4
2863,1,30.5,34.5
2864,1,30.5,34.5
2865,1,30.3,34.5
2866,1,30.5,34.5
2867,1,30.5,34.6
2868,1,30.5,34.6
2869,1,30.4,34.6
2870,1,30.5,34.5
2871,1,30.5,34.6
2872,1,30.5,34.6
2873,1,30.5,34.6
2874,1,30.5,34.6
2875,1,30.5,34.6
2876,1,30.5,34.6
2877,1,30.5,34.6
2878,1,30.6,34.8
2879,1,30.6,34.6
2880,1,30.6,34.6
2881,1,30.5,34.7
2882,1,30.5,34.8
2883,1,30.6,34.5
2884,1,30.5,34.8
2885,1,30.5,34.6
2886,1,30.6,34.6
2887,1,30.6,34.8
2888,1,30.6,34.8
2889,1,30.6,34.8
2890,1,30.6,34.8
2891,1,30.6,34.8
2892,1,30.6,34.8
2893,1,30.6,34.8
2894,1,30.6,34.8
2895,1,30.6,34.6
2896,1,30.6,34.8
2897,1,30.6,34.8
2898,1,30.7,34.8
2899,1,30.6,34.8
2900,1,30.8,34.9
2901,0,30.8,34.8
2902,0,30.7,34.9
2903,0,30.6,34.9
2904,0,30.6,35.0
2905,0,30.7,34.8
2906,0,30.6,34.7
2907,0,30.8,34.9
2908,0,30.7,35.0
2909,0,30.7,35.0
2910,0,30.7,35.0
2911,0,30.8,35.1
2912,0,30.7,34.9
2913,0,30.8,35.0
2914,0,30.8,35.0
2915,0,30.7,35.0
2916,0,30.8,34.9
2917,0,30.8,35.0
2918,0,30.8,35.0
2919,0,30.8,35.0
2920,0,30.7,35.0
2921,0,30.8,35.0
2922,0,30.8,35.1
2923,0,30.8,35.0
2924,0,30.8,35.0
2925,0,30.8,35.1
2926,0,30.8,35.0
2927,0,30.8,35.0
2928,0,30.9,35.0
2929,0,30.9,35.0
2930,0,30.8,35.0
2931,0,30.8,35.0
2932,0,30.9,35.1
2933,0,31.0,35.0
2934,0,31.0,35.1
2935,0,30.9,35.2
2936,0,30.8,35.1
2937,0,31.0,35.1
2938,0,30.9,35.2
2939,0,30.9,35.1
2940,0,31.0,35.2
2941,0,30.9,35.1
2942,0,30.9,35.1
2943,0,30.9,35.2
2944,0,31.0,35.1
2945,0,31.0,35.1
2946,0,31.0,35.1
2947,0,31.0,35.2
2948,0,31.0,35.1
2949,0,31.0,35.1
2950,0,31.0,35.3
2951,0,30.9,35.2
2952,0,31.0,35.3
2953,0,31.0,35.2
2954,0,31.1,35.3
2955,0,31.0,35.3
2956,0,31.0,35.3
2957,0,31.0,35.3
2958,0,31.0,35.2
2959,0,31.1,35.3
2960,0,31.0,35.2
2961,0,31.0,35.2
2962,0,31.1,35.2
2963,0,31.0,35.2
2964,0,31.2,35.3
2965,0,31.1,35.2
2966,0,31.1,35.3
2967,0,31.1,35.2
2968,0,31.1,35.1
2969,0,31.1,35.1
2970,0,31.1,35.1
2971,0,31.1,35.1
2972,0,31.2,35.1
2973,0,31.1,35.1
2974,0,31.1,35.1
2975,0,31.1,35.2
2976,0,31.1,35.1
2977,0,31.1,35.1
2978,0,31.2,35.1
2979,0,31.1,35.1
2980,0,31.2,35.1
2981,0,31.1,35.1
2982,0,31.3,35.1
2983,0,31.3,35.1
2984,0,31.2,35.1
2985,0,31.2,35.0
2986,0,31.3,35.1
2987,0,31.3,34.9
2988,0,31.3,35.0
2989,0,31.2,34.9
2990,0,31.3,35.1
2991,0,31.2,35.1
2992,0,31.2,35.0
2993,0,31.1,35.0
2994,0,31.2,35.0
2995,0,31.2,35.0
2996,0,31.1,35.0
2997,0,31.1,35.0
2998,0,31.2,34.8
2999,0,31.3,35.0
3000,0,31.1,34.9
3001,0,31.1,34.9
3002,0,31.2,34.9
3003,0,31.2,34.8
3004,0,31.3,34.8
3005,0,31.2,34.8
3006,0,31.2,34.7
3007,0,31.3,34.8
3008,0,31.2,34.6
3009,0,31.3,34.8
3010,0,31.3,34.7
3011,0,31.3,34.6
3012,0,31.3,34.6
3013,0,31.2,34.6
3014,0,31.3,34.6
3015,0,31.3,34.6
3016,0,31.3,34.6
3017,0,31.2,34.5
3018,0,31.2,34.5
3019,0,31.3,34.6
3020,0,31.2,34.6
3021,0,31.1,34.6
3022,0,31.1,34.6
3023,0,31.1,34.5
3024,0,31.2,34.5
3025,0,31.2,34.5
3026,0,31.2,34.5
3027,0,31.3,34.5
3028,0,31.3,34.3
3029,0,31.3,34.3
3030,0,31.2,34.3
3031,0,31.2,34.3
3032,0,31.3,34.3
3033,0,31.2,34.2
3034,0,31.3,34.3
3035,0,31.3,34.3
3036,0,31.2,34.1
3037,0,31.3,34.1
3038,0,31.2,34.0
3039,0,31.3,34.1
3040,0,31.2,34.1
3041,0,31.1,34.0
3042,0,31.1,34.1
3043,0,31.3,34.2
3044,0,31.1,34.0
3045,0,31.2,34.1
3046,0,31.1,34.1
3047,0,31.1,34.0
3048,0,31.1,34.0
3049,0,31.1,34.0
3050,0,31.1,33.9
3051,0,31.1,33.9
3052,0,31.2,33.9
3053,0,31.1,33.9
3054,0,31.1,33.8
3055,0,31.1,33.8
3056,0,31.1,33.8
3057,0,31.1,33.7
3058,0,31.2,33.7
3059,0,31.1,33.6
3060,0,31.1,33.7
3061,0,31.1,33.7
3062,0,31.1,33.6
3063,0,31.1,33.6
3064,0,31.1,33.5
3065,0,31.0,33.5
3066,0,31.1,33.5
3067,0,31.1,33.6
3068,0,31.1,33.6
3069,0,31.1,33.5
3070,0,31.0,33.5
3071,0,31.1,33.4
3072,0,31.1,33.5
3073,0,31.1,33.3
3074,0,31.0,33.2
3075,0,31.0,33.3
3076,0,31.0,33.3
3077,0,31.0,33.2
3078,0,30.9,33.1
3079,0,30.8,33.1
3080,0,31.0,33.1
3081,0,31.0,33.1
3082,0,31.0,33.0
3083,0,30.8,33.2
3084,0,30.9,33.1
3085,0,31.0,33.1
3086,0,30.8,33.0
3087,0,31.0,32.9
3088,0,30.9,33.0
3089,0,31.0,32.9
3090,0,31.0,33.0
3091,0,30.9,33.0
3092,0,30.8,32.8
3093,0,31.0,32.8
3094,0,30.8,32.8
3095,0,30.9,32.8
3096,0,30.8,32.7
3097,0,30.8,32.6
3098,0,30.8,32.6
3099,0,30.8,32.8
3100,0,30.8,32.8
3101,0,30.8,32.8
3102,0,30.8,32.7
3103,0,30.8,32.6
3104,0,30.7,32.6
3105,0,30.8,32.5
3106,0,30.7,32.5
3107,0,30.7,32.5
3108,0,30.8,32.5
3109,0,30.7,32.4
3110,0,30.8,32.4
3111,0,30.6,32.4
3112,0,30.6,32.3
3113,0,30.8,32.3
3114,0,30.7,32.3
3115,0,30.6,32.3
3116,0,30.6,32.3
3117,0,30.6,32.3
3118,0,30.6,32.1
3119,0,30.6,32.2
3120,0,30.6,32.2
3121,0,30.5,32.1
3122,0,30.6,32.1
3123,0,30.6,32.1
3124,0,30.5,32.1
3125,0,30.5,32.1
3126,0,30.5,32.1
3127,0,30.6,32.1
3128,0,30.5,32.0
3129,0,30.5,32.0
3130,0,30.5,31.9
3131,0,30.5,32.0
3132,0,30.5,31.9
3133,0,30.5,31.9
3134,0,30.5,31.8
3135,0,30.5,31.8
3136,0,30.4,31.8
3137,0,30.5,31.7
3138,0,30.5,31.7
3139,0,30.5,31.7
3140,0,30.4,31.8
3141,0,30.4,31.8
3142,0,30.4,31.7
3143,0,30.3,31.6
3144,0,30.4,31.6
3145,0,30.4,31.5
3146,0,30.5,31.6
3147,0,30.3,31.6
3148,0,30.4,31.6
3149,0,30.4,31.6
3150,0,30.3,31.5
3151,0,30.3,31.4
3152,0,30.3,31.4
3153,0,30.3,31.5
3154,0,30.1,31.4
3155,0,30.2,31.4
3156,0,30.2,31.4
3157,0,30.2,31.3
3158,0,30.2,31.4
3159,0,30.2,31.3
3160,0,30.2,31.2
3161,0,30.2,31.3
3162,0,30.2,31.3
3163,0,30.1,31.3
3164,0,30.2,31.2
3165,0,30.3,31.1
3166,0,30.2,31.1
3167,0,30.1,31.1
3168,0,30.1,31.0
3169,0,30.1,31.0
3170,0,30.1,31.0
3171,0,30.1,31.2
3172,0,30.0,31.1
3173,0,30.1,31.1
3174,0,30.0,31.0
3175,0,30.0,30.9
3176,0,30.1,30.8
3177,0,30.0,30.9
3178,0,30.0,30.8
3179,0,30.0,30.9
3180,0,30.0,31.0
3181,0,29.9,30.9
3182,0,30.0,30.9
3183,0,30.0,30.8
3184,0,29.9,30.8
3185,0,29.9,30.8
3186,0,29.8,30.7
3187,0,29.9,30.7
3188,0,30.0,30.7
3189,0,29.8,30.6
3190,0,29.9,30.6
3191,0,29.8,30.6
3192,0,29.9,30.5
3193,0,29.8,30.5
3194,0,29.7,30.5
3195,0,29.8,30.6
3196,0,29.8,30.5
3197,0,29.8,30.5
3198,0,29.8,30.6
3199,0,29.8,30.5
3200,0,29.7,30.5
3201,1,29.7,30.5
3202,1,29.8,30.5
3203,1,29.8,30.5
3204,1,29.7,30.4
3205,1,29.6,30.5
3206,1,29.7,30.4
3207,1,29.6,30.5
3208,1,29.6,30.4
3209,1,29.6,30.3
3210,1,29.6,30.1
3211,1,29.6,30.1
3212,1,29.6,30.1
3213,1,29.6,30.1
3214,1,29.6,30.0
3215,1,29.6,30.1
3216,1,29.5,30.1
3217,1,29.6,30.1
3218,1,29.5,30.1
3219,1,29.6,30.2
3220,1,29.5,30.2
3221,1,29.5,30.1
3222,1,29.4,30.1
3223,1,29.5,30.0
3224,1,29.5,30.0
3225,1,29.4,29.9
3226,1,29.5,29.9
3227,1,29.5,29.9
3228,1,29.4,30.0
3229,1,29.4,30.0
3230,1,29.3,30.0
3231,1,29.5,29.8
3232,1,29.3,29.9
3233,1,29.5,29.8
3234,1,29.3,29.9
3235,1,29.3,29.8
3236,1,29.3,29.8
3237,1,29.3,29.8
3238,1,29.4,29.7
3239,1,29.3,29.6
3240,1,29.3,29.6
3241,1,29.3,29.7
3242,1,29.2,29.6
3243,1,29.3,29.8
3244,1,29.1,29.8
3245,1,29.1,29.6
3246,1,29.3,29.6
3247,1,29.3,29.6
3248,1,29.2,29.6
3249,1,29.2,29.7
3250,1,29.1,29.5
3251,1,29.1,29.7
3252,1,29.1,29.5
3253,1,29.1,29.5
3254,1,29.1,29.5
3255,1,29.1,29.5
3256,1,29.1,29.5
3257,1,29.1,29.5
3258,1,29.0,29.5
3259,1,29.0,29.3
3260,1,29.1,29.5
3261,1,29.0,29.5
3262,1,29.0,29.4
3263,1,29.0,29.3
3264,1,28.9,29.5
3265,1,29.1,29.5
3266,1,28.9,29.5
3267,1,29.0,29.5
3268,1,29.0,29.3
3269,1,28.9,29.4
3270,1,28.9,29.5
3271,1,29.0,29.3
3272,1,28.9,29.3
3273,1,28.9,29.3
3274,1,28.8,29.3
3275,1,28.8,29.5
3276,1,29.0,29.5
3277,1,28.8,29.3
3278,1,28.9,29.3
3279,1,28.9,29.4
3280,1,28.8,29.3
3281,1,28.7,29.5
3282,1,28.8,29.5
3283,1,28.8,29.4
3284,1,28.8,29.4
3285,1,28.8,29.5
